api_id,nome,status,orgao_id
9562,Obter cópias de documentos técnicos cientificos via Comutação Bibliográfica,Mantido,12
9563,Obter cópias digitalizadas de documentos do Arquivo Permanente/Histórico do Museu Paraense Emílio Goeldi,Mantido,12
9564,Obter dados da Rede Gravimétrica Fundamental Brasileira,Mantido,12
9565,Obter Dados Magnéticos,Mantido,12
9566,Oferecer suporte instrumental por intermédio do Laboratório Multisuário Pool de Equipamentos Geofísicos do Brasil,Mantido,12
9567,Participar do Programa Criança Feliz,Mantido,32
9569,Registrar manifestação sobre serviço prestado pela UFES,Mantido,43
9570,Protocolar documento junto ao Ministério da Educação - MEC,Mantido,10
9571,Receber visitas domiciliares para acompanhamento de gestantes e crianças de 0 a 6 anos - Programa Criança Feliz,Mantido,32
9572,Solicitar Certidão CEBAS-Educação,Mantido,10
9573,Visitar os ambientes da Biblioteca Domingos Soares Ferreira Penna do Museu Paraense Emílio Goeldi,Mantido,12
9574,Fazer Pós-Graduação em Biodiversidade e Evolução,Mantido,12
9575,Colecionar$§ armazenar$§ preservar e oferecer acesso a acervo digital de organizações brasileiras,Mantido,12
9586,Obter Publicações Impressas sobre Saúde e Segurança do Trabalho,Mantido,111
9587,Publicar artigos científicos na Revista Brasileira de Saúde Ocupacional (RBSO),Mantido,111
9588,Solicitar restituição de valores de CONDECINE pagos indevidamente,Mantido,86
9589,Verificar hipótese de não incidência de CONDECINE,Mantido,86
9590,Acessar o conjunto de ações intersetoriais do projeto Estação Cidadania,Mantido,11
9592,Fomentar e Apoiar Torneios Regionais de Futebol Amador,Mantido,32
9594,Obter Certidão de Registro Cadastral nos termos da Lei Pelé,Mantido,32
9598,Vender gêneros alimentícios da agricultura familiar para o Programa Alimenta Brasil,Mantido,32
9599,Visitar o Bosque da Ciência do Instituto Nacional de Pesquisas da Amazônia - INPA,Mantido,12
9600,Obter cópia de notas técnicas dos processos CEBAS – Educação,Mantido,10
9601,Obter vistas ou cópia de processos CEBAS-Educação,Mantido,10
9602,Manifestar Interesse em Doar,Mantido,5
9603,Solicitar determinação da gravidade terrestre,Mantido,12
9604,Solicitar 2ª via de relatório de ensaios de equipamento de proteção individual (EPI),Mantido,111
9606,Solicitar cessão de uso do espaço físico em corpos d'água de domínio da União para fins de aquicultura,Mantido,2
9607,Solicitar adesão para acesso ao cadastro base do cidadão,Extinto,5
9608,Solicitar Requerimento de Defesa  após bloqueio do Benefício Garantia Safra,Mantido,2
9617,Autorizar acesso a app da Receita Federal,Mantido,13
9626,Aderir ao Programa Luta pela Cidadania,Mantido,32
9634,Obter Acesso ou Cópia de Processo sobre Imóvel da União administrado pela SPU,Mantido,5
9641,Aderir ao Pró-DH – Conselho Tutelar,Mantido,4
9642,Registrar presença de forma digital em eventos (Check-in),Mantido,20
9644,Obter autorização para aumento de potência de estação transmissora de TV digital,Mantido,90
9645,Registrar Ameaça de Morte contra Criança e Adolescente,Mantido,4
9650,Solicitar cancelamento de registro de obra audiovisual publicitária,Mantido,86
9651,Consultar Dominialidade de Imóvel da União para Fins de Usucapião Extrajudicial - Exclusivo Cartório,Mantido,5
9652,Consultar Detalhamento de DARF Emitido sobre Débitos Patrimoniais,Mantido,5
9653,Aderir ao Pró-DH – Conselhos de Direitos da Pessoa Idosa,Mantido,4
9654,Fazer matrícula no Programa Nacional de Educação Continuada em Direitos Humanos,Mantido,4
9655,Aderir ao Programa Viver – Envelhecimento Ativo e Saudável,Mantido,4
9656,Habilitar produtor rural para recebimento de indenização do governo federal em virtude de sacrifício de animais acometidos por doença,Mantido,2
9657,Consultar acervo de coleções biológicas do Instituto Nacional da Mata Atlântica,Mantido,12
9660,Consultar atividade econômica da pessoa física,Mantido,13
9665,Consultar pagamentos não alocados no débito inscrito em dívida ativa da União,Mantido,21
9666,Realizar acordo de transação por adesão,Mantido,21
9667,Obter o Certificado de Direito à Assistência Médica (CDAM),Mantido,44
9668,Registrar-se como contratante de artistas$§ músicos ou técnicos em espetáculos de diversões,Mantido,57
9669,Visitar o Centro Nacional de Monitoramento e Alertas de Desastres Naturais,Mantido,12
9670,Participar de ações socioeducativas sobre percepção de riscos e educação em Desastres Naturais,Mantido,12
9671,Obter financiamento para projetos de saneamento básico por meio de Seleção Contínua - Mutuários Públicos,Mantido,87
9672,Obter aprovação de projeto de infraestrutura de saneamento para adesão ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura,Mantido,87
9673,Obter incentivo fiscal para projetos de infraestrutura em irrigação,Mantido,87
9675,Capacitar-se para fortalecer institucionalmente o desenvolvimento regional e urbano,Mantido,87
9676,Obter apoio financeiro para elaboração de projetos$§ estudos$§ planos e obras de mobilidade urbana,Mantido,87
9679,Reclamar contra bancos$§ financeiras$§ cooperativas de crédito$§ administradoras de consórcio e outras instituições autorizadas pelo Banco Central,Mantido,41
9680,Realizar atualização de dados cadastrais do Microempreendedor Individual,Mantido,5
9682,Solicitar acesso a produtos e serviços financeiros para pequenos negócios,Mantido,5
9683,Realizar visitas guiadas ao parque zoobotânico do Instituto Nacional da Mata Atlântica,Mantido,12
9684,Visitar a Biblioteca de Ciências Clara Maria Galvão do Museu Goeldi,Mantido,12
9685,Sisg-LAF - Comprovar atendimento de Condicionantes do Licenciamento Ambiental Federal,Mantido,82
9691,Solicitar Pensão Especial da Síndrome da Talidomida,Mantido,16
9692,Participar de processo de transferência ou retorno de portador de diploma para curso de Graduação - IFC,Mantido,115
9693,Participar de processo seletivo para bolsas do PIBIC e PIBIT no MPEG,Mantido,12
9694,Apresentar Recurso Ordinário (Inicial),Mantido,16
9695,Apresentar Recurso Especial ou Incidente (Alteração de Acórdão),Mantido,16
9696,Participar de processo de transferência para curso de Educação Profissional Técnica Integrada ao Ensino Médio - IFC,Mantido,115
9697,Participar de processo de transferência para curso de Educação Profissional Técnica Subsequente ao Ensino Médio - IFC,Mantido,115
9699,Obter bolsa do Programa de Residência Pedagógica,Mantido,148
9700,Acessar a biblioteca do Centro de Tecnologia Mineral (CETEM),Mantido,12
9701,Acessar o repositório institucional de tecnologia mineral e ambiental do Centro de Tecnologia Mineral (CETEM),Mantido,12
9702,Solicitar registro de propriedade intelectual de vegetais - proteção de cultivares,Mantido,2
9703,Acessar publicações relacionadas à Tecnologia Mineral e áreas afins do Centro de Tecnologia Mineral (CETEM),Mantido,12
9704,Estudar na Especialização em Divulgação e Popularização da Ciência do Museu de Astronomia e Ciências Afins,Mantido,12
9705,Consultar as publicações do Museu de Astronomia e Ciências Afins,Mantido,12
9706,Visitar o Planetário Inflável Digital do Museu de Astronomia e Ciências Afins,Mantido,12
9707,Acessar as bases de dados das Coleções Biológicas do Instituto Nacional de Pesquisas da Amazônia - INPA,Mantido,12
9708,Solicitar análise química e física de amostras de água pelo Instituto Nacional de Pesquisas da Amazônia - INPA,Mantido,12
9709,Obter orientações sobre pedidos de patente no Instituto Nacional de Pesquisas da Amazônia - INPA,Mantido,12
9710,Obter roedores (camundongos$§ hamsters e ratos) para utilização em experimentos - Instituto Nacional de Pesquisas da Amazônia,Mantido,12
9711,Acessar Publicações do Laboratório de Produtos Florestais,Mantido,2
9712,Consultar o acervo científico das coleções biológicas do Instituto Nacional de Pesquisas da Amazônia - Inpa,Mantido,12
9713,Inscrever-se no Curso de Identificação Macroscópica de Madeira,Extinto,2
9714,Acompanhar e avaliar a alimentação escolar das escolas públicas (controle social do PNAE),Mantido,102
9715,Encontrar informações atualizadas sobre o coronavírus (Covid-19),Mantido,44
9716,Consultar ranking de qualidade de ouvidorias das instituições financeiras,Extinto,41
9717,Consultar ranking de reclamações de instituições financeiras e administradoras de consórcios,Mantido,41
9718,Cadastrar-se no Cadastro Nacional da Agricultura Familiar,Mantido,2
9719,Solicitar recursos para o apoio a Realização de Projetos e Eventos de Esporte$§ Lazer e Inclusão Social,Mantido,32
9722,Solicitar recursos para o apoio a Realização de Projetos e Eventos de Esporte Educacional,Mantido,32
9725,Solicitar recursos para a Realização do Programa Meu Melhor,Mantido,32
9727,Inscrever Imóvel Rural no Cadastro Ambiental Rural,Mantido,2
9728,Solicitar análise laboratorial de amostras florestais e de madeira,Mantido,2
9729,Fazer cursos a distância$§ de educação continuada$§ na Polícia Federal,Mantido,31
9730,Solicitar direito de uso do Selo BioCombustível Social,Mantido,2
9731,Participar do Programa de Observação do Céu do Museu de Astronomia e Ciências Afins,Mantido,12
9735,Solicitar recursos para o apoio a Realização do Programa Vem Ser!,Mantido,32
9736,Solicitar recursos para a Realização do Programa Plenidade,Mantido,32
9740,Participar do Programa Segundo Tempo Paradesporto para pessoas com deficiência,Mantido,32
9746,Solicitar o Selo Nacional da Agricultura Familiar (SENAF),Mantido,2
9747,Obter Credenciamento como entidade prestadora de assistência técnica e extensão rural,Mantido,2
9748,Participar de Processo Seletivo Simplificado para a Contratação de Agente Temporário Ambiental - ATA para atuação nas Unidades de Conservação Federais,Mantido,64
9749,DNIT - Apresentar Defesa da Autuação (Defesa Prévia),Mantido,36
9750,Acessar dados e informações do Cadastro Único,Mantido,32
9751,Informar atividades e dados de registro nas Juntas Comerciais,Mantido,5
9757,Registrar laboratório/organismo estrangeiro para exportar bebidas ao Brasil,Mantido,2
9758,Inscrever-se em cursos na Plataforma de Aprendizagem Virtual sobre temas florestais,Mantido,2
9770,Realizar inscrição para estágio opcional de residência na Rede Ebserh,Mantido,131
9771,Notificar suspeita de doenças em animais,Mantido,2
9772,Apresentar demanda junto ao MAPA para assegurar o abastecimento durante o combate ao Coronavírus (COVID-19),Extinto,2
9773,Registrar representante de Investidor Não Residente - CVM,Mantido,7
9774,Solicitar conversão de categoria de registro de emissor - CVM,Mantido,7
9775,Cancelar registro sem Oferta Pública de Aquisição - CVM,Mantido,7
9776,Solicitar à CVM o cadastramento de cooperativa de crédito para distribuição de cotas de fundos - ICVM 424 [revogada pela Resolução CVM nº 79/2022],Mantido,7
9777,Solicitar cancelamento de registro de Companhia Aberta categoria B - CVM,Mantido,7
9778,Solicitar à CVM a autorização para prestação de serviço de custódia de valores mobiliários - Resolução CVM nº 32,Mantido,7
9779,Solicitar à CVM a autorização para prestação de serviço de escrituração de valores mobiliários - Resolução CVM nº 33,Mantido,7
9780,Registrar Programa de Brazilian Depositary Receipts - CVM,Mantido,7
9781,Solicitar à CVM consulta sobre interpretação de normativos da CVM - Resoluções CVM 16$§ 31$§ 32$§ 33 e 35,Mantido,7
9782,Registrar Fundo de Índice - CVM,Mantido,7
9783,Registrar Programa de Distribuição de Valores Mobiliários - CVM,Mantido,7
9784,Registrar Operação Urbana Consorciada - CVM,Mantido,7
9785,Consultar a Superintendência de Registro de Valores Mobiliários - CVM,Mantido,7
9786,Apresentar consultas à SEP (exclusivo para cias registradas e seus representantes) - CVM,Mantido,7
9787,Consultar o Mapa do Turismo Brasileiro,Mantido,8
9789,Peticionar documentos eletronicamente ao Ministério do Turismo,Mantido,8
9791,Averbar garantia em execução fiscal,Mantido,21
9792,Comprovar Porte Econômico de Empresa,Mantido,3
9812,Acompanhar o Auxílio Emergencial 2021 (Coronavírus - COVID 19),Mantido,32
9813,Cadastrar-se como empresa fornecedora de insumos necessários ao enfrentamento do coronavírus - COVID-19,Mantido,35
9814,Consultar empresas fornecedoras de insumos necessários para enfrentamento do coronavírus - COVID-19,Mantido,35
9815,Solicitar seguro-desemprego empregado doméstico,Mantido,57
9816,Incluir informações no Repositório Documental de Dispositivos Médicos,Mantido,3
9817,Obter anuência para exportação e importação de produtos por Remessa Expressa – CNPJ,Mantido,3
9818,Obter anuência para exportação e importação de produtos por Remessa Expressa – CPF,Mantido,3
9819,Atualizar informações no Repositório Documental de Dispositivos Médicos,Mantido,3
9820,Homologar órgãos e entidades para prestação de cursos,Mantido,18
9826,Solicitar Regularização de Produtos de Cannabis,Mantido,3
9827,Solicitar Alteração de Produtos de Cannabis,Mantido,3
9828,Solicitar Cancelamento de Produtos de Cannabis,Mantido,3
9829,Reclamar sobre os serviços de registro empresarial das Juntas Comerciais,Mantido,5
9830,Renovar Registro de Cosméticos,Mantido,3
9831,Alterar Registro de Cosméticos,Mantido,3
9832,Cancelar Registro de Cosméticos,Mantido,3
9838,DNIT - Apresentar Indicação do Responsável por Infração de Trânsito,Mantido,36
9839,DNIT - Apresentar Solicitação para Substituir Multa por Advertência,Mantido,36
9840,DNIT - Consultar multas aplicadas pelo Departamento Nacional de Infraestrutura de Transportes,Mantido,36
9842,Credenciar laboratórios para realizar exames toxicológicos,Mantido,18
9843,Solicitar transferência do benefício Garantia-Safra por ausência ou impedimento do Titular,Mantido,2
9844,Realizar transação extraordinária de débitos inscritos em dívida ativa da União,Mantido,21
