positivas,negativas,total,pos_periodo,neg_periodo,tot_periodo,tempo_id,servico_id
4,0,4,0,0,0,3,1385
3,2,5,0,0,0,3,1386
4,0,4,0,0,0,3,1387
2,4,6,0,0,0,3,1388
3,4,7,0,0,0,3,1389
2,0,2,0,0,0,3,1390
5,3,8,0,0,0,3,1391
2,0,2,0,0,0,3,1392
3,1,4,0,0,0,3,1393
1,1,2,0,0,0,3,1394
23,91,114,0,0,0,3,1395
2,0,2,0,0,0,3,1396
2,2,4,0,0,0,3,1397
1,0,1,1,0,1,3,1398
5,5,10,0,0,0,3,1399
2,0,2,0,0,0,3,1400
4,1,5,0,0,0,3,1401
3,0,3,0,0,0,3,1402
13,8,21,1,0,1,3,1403
1,3,4,0,0,0,3,1404
2,7,9,0,0,0,3,1405
4,0,4,0,0,0,3,1406
3,3,6,0,0,0,3,1407
6,0,6,0,0,0,3,1408
1,2,3,0,0,0,3,1409
1,0,1,0,0,0,3,1410
6,1,7,0,0,0,3,1411
6,3,9,0,0,0,3,1412
2,4,6,0,0,0,3,1413
2,6,8,0,0,0,3,1414
3,0,3,0,0,0,3,1415
4,5,9,0,0,0,3,1416
1,0,1,0,0,0,3,1417
5,21,26,0,0,0,3,1418
9,2,11,0,0,0,3,1419
6,5,11,0,0,0,3,1420
3,5,8,0,0,0,3,1421
1,0,1,0,0,0,3,1422
1,2,3,0,0,0,3,1423
22,11,33,0,0,0,3,1424
5,14,19,0,0,0,3,1425
140,166,306,1,0,1,3,1426
1,1,2,0,0,0,3,1427
1,1,2,0,0,0,3,1428
0,0,0,0,0,0,3,1429
0,0,0,-5,-1,-6,3,1430
1,0,1,0,0,0,3,1431
0,1,1,0,0,0,3,1432
1,5,6,0,0,0,3,1433
2,0,2,0,0,0,3,1434
0,1,1,0,0,0,3,1435
5,2,7,0,0,0,3,1436
0,5,5,0,0,0,3,1437
3,2,5,0,0,0,3,1438
3,2,5,0,0,0,3,1439
3,0,3,0,0,0,3,1440
7,0,7,0,0,0,3,1441
2,2,4,0,0,0,3,1442
2,3,5,0,0,0,3,1443
4,0,4,0,0,0,3,1444
2,3,5,0,0,0,3,1445
0,1,1,0,0,0,3,1446
1,2,3,0,0,0,3,1447
0,0,0,0,0,0,3,1448
5,1,6,0,0,0,3,1449
0,1,1,0,0,0,3,1450
3,2,5,0,0,0,3,1451
0,0,0,0,0,0,3,1452
1,1,2,0,1,1,3,1453
3,1,4,0,0,0,3,1454
24,13,37,1,0,1,3,1455
3,3,6,0,0,0,3,1456
2,0,2,0,0,0,3,1457
2,0,2,0,0,0,3,1458
0,2,2,0,0,0,3,1459
1,2,3,0,0,0,3,1460
0,0,0,0,0,0,3,1461
4,1,5,0,0,0,3,1462
23,18,41,0,0,0,3,1463
0,1,1,0,0,0,3,1464
1,1,2,0,0,0,3,1465
4,1,5,0,0,0,3,1466
0,0,0,0,0,0,3,1467
4,0,4,0,0,0,3,1468
5,2,7,0,0,0,3,1469
5,1,6,0,0,0,3,1470
1,0,1,0,0,0,3,1471
2,2,4,0,0,0,3,1472
2,0,2,0,0,0,3,1473
2,4,6,0,0,0,3,1474
2,5,7,0,0,0,3,1475
46,5,51,0,0,0,3,1476
3,2,5,0,1,1,3,1477
2,4,6,0,0,0,3,1478
1,3,4,0,0,0,3,1479
1,0,1,0,0,0,3,1480
1,0,1,0,0,0,3,1481
3,2,5,0,0,0,3,1482
14,19,33,0,1,1,3,1483
10,1,11,1,0,1,3,1484
5,1,6,0,0,0,3,1485
1,3,4,0,0,0,3,1486
199,117,316,4,1,5,3,1487
1,0,1,0,0,0,3,1488
0,0,0,0,0,0,3,1489
3,0,3,0,0,0,3,1490
1,0,1,0,0,0,3,1491
4,1,5,0,0,0,3,1492
4,1,5,0,0,0,3,1493
2,4,6,0,0,0,3,1494
0,0,0,0,0,0,3,1495
9,2,11,0,0,0,3,1496
1,1,2,0,0,0,3,1497
4,1,5,0,1,1,3,1498
2,0,2,0,0,0,3,1499
23,3,26,0,0,0,3,1500
6,0,6,0,0,0,3,1501
4,0,4,0,0,0,3,1502
5,1,6,0,0,0,3,1503
4,0,4,0,0,0,3,1504
9,1,10,0,0,0,3,1505
1,0,1,0,0,0,3,1506
4,1,5,0,0,0,3,1507
11,2,13,0,0,0,3,1508
2,1,3,0,0,0,3,1509
2,0,2,0,0,0,3,1510
0,1,1,0,0,0,3,1511
5,7,12,0,0,0,3,1512
2,5,7,0,0,0,3,1513
0,0,0,0,0,0,3,1514
22,7,29,0,0,0,3,1515
0,0,0,0,0,0,3,1516
18,5,23,0,0,0,3,1517
1,0,1,0,0,0,3,1518
45,22,67,0,0,0,3,1519
2,1,3,0,0,0,3,1520
0,0,0,0,0,0,3,1521
3,5,8,0,0,0,3,1522
3,8,11,0,0,0,3,1523
0,0,0,0,0,0,3,1524
3,0,3,0,0,0,3,1525
2,0,2,0,0,0,3,1526
0,1,1,0,0,0,3,1527
5,8,13,0,0,0,3,1528
3,2,5,0,0,0,3,1529
0,0,0,0,0,0,3,1530
2,1,3,0,0,0,3,1531
5,1,6,0,0,0,3,1532
2,2,4,0,0,0,3,1533
2,0,2,0,0,0,3,1534
0,0,0,0,0,0,3,1535
0,0,0,0,0,0,3,1536
0,1,1,0,0,0,3,1537
2,2,4,0,0,0,3,1538
0,0,0,0,0,0,3,1539
3,2,5,0,0,0,3,1540
0,2,2,0,0,0,3,1541
2,3,5,0,0,0,3,1542
1,1,2,0,0,0,3,1543
1,1,2,0,0,0,3,1544
0,1,1,0,0,0,3,1545
1,1,2,0,0,0,3,1546
3,0,3,0,0,0,3,1547
2,0,2,0,0,0,3,1548
6,1,7,0,0,0,3,1549
25,12,37,0,0,0,3,1550
13,4,17,0,0,0,3,1551
1,0,1,0,0,0,3,1552
3,5,8,0,0,0,3,1553
1,1,2,0,0,0,3,1554
0,0,0,0,0,0,3,1555
3,1,4,0,0,0,3,1556
5,1,6,0,0,0,3,1557
1,0,1,0,0,0,3,1558
2,0,2,0,0,0,3,1559
2,1,3,0,0,0,3,1560
7,1,8,0,1,1,3,1561
2,0,2,0,0,0,3,1562
0,2,2,0,0,0,3,1563
2,0,2,0,0,0,3,1564
2,3,5,0,0,0,3,1565
6,8,14,0,0,0,3,1566
0,0,0,0,0,0,3,1567
6,1,7,0,0,0,3,1568
0,4,4,0,0,0,3,1569
0,2,2,0,0,0,3,1570
4,5,9,0,0,0,3,1571
38,34,72,0,0,0,3,1572
21,12,33,2,0,2,3,1573
7,1,8,0,0,0,3,1574
1,2,3,0,0,0,3,1575
4,4,8,0,0,0,3,1576
0,0,0,0,0,0,3,1577
1,1,2,0,0,0,3,1578
5,1,6,0,0,0,3,1579
0,0,0,0,0,0,3,1580
2,4,6,0,0,0,3,1581
0,2,2,0,0,0,3,1582
2,4,6,0,0,0,3,1583
5,6,11,0,0,0,3,1584
0,0,0,0,0,0,3,1585
1,2,3,0,0,0,3,1586
4,7,11,0,0,0,3,1587
0,1,1,0,0,0,3,1588
1,0,1,0,0,0,3,1589
0,0,0,0,0,0,3,1590
2,0,2,0,0,0,3,1591
1,0,1,0,0,0,3,1592
1,0,1,0,0,0,3,1593
2,5,7,0,0,0,3,1594
1,0,1,0,0,0,3,1595
1,7,8,0,0,0,3,1596
6,1,7,0,0,0,3,1597
3,0,3,1,0,1,3,1598
7,1,8,0,0,0,3,1599
283,89,372,0,0,0,3,1600
19,11,30,0,0,0,3,1601
37,26,63,2,1,3,3,1602
6,0,6,0,0,0,3,1603
2,0,2,1,0,1,3,1604
6,2,8,0,0,0,3,1605
2,0,2,0,0,0,3,1606
8,1,9,0,0,0,3,1607
1,4,5,0,0,0,3,1608
0,0,0,0,0,0,3,1609
2,0,2,0,0,0,3,1610
0,0,0,0,0,0,3,1611
0,0,0,0,0,0,3,1612
1,0,1,0,0,0,3,1613
6,0,6,0,0,0,3,1614
2,0,2,0,0,0,3,1615
0,0,0,0,0,0,3,1616
4,0,4,0,0,0,3,1617
4,13,17,0,0,0,3,1618
3,2,5,0,0,0,3,1619
4,3,7,0,0,0,3,1620
3,1,4,0,0,0,3,1621
1,0,1,0,0,0,3,1622
2,2,4,0,0,0,3,1623
0,0,0,0,0,0,3,1624
2,2,4,0,0,0,3,1625
4,2,6,0,0,0,3,1626
3,0,3,0,0,0,3,1627
1,7,8,0,0,0,3,1628
2,1,3,0,0,0,3,1629
2,3,5,0,0,0,3,1630
2,0,2,0,0,0,3,1631
2,0,2,0,0,0,3,1632
4,0,4,0,0,0,3,1633
3,0,3,0,0,0,3,1634
0,0,0,0,0,0,3,1635
4,3,7,0,0,0,3,1636
3,1,4,0,0,0,3,1637
1,1,2,0,0,0,3,1638
4,1,5,0,0,0,3,1639
0,0,0,0,0,0,3,1640
2,2,4,0,0,0,3,1641
0,2,2,0,0,0,3,1642
2,1,3,0,0,0,3,1643
0,0,0,0,0,0,3,1644
9,5,14,0,0,0,3,1645
0,0,0,0,0,0,3,1646
0,2,2,0,0,0,3,1647
0,0,0,0,0,0,3,1648
4,3,7,0,0,0,3,1649
8,1,9,0,0,0,3,1650
17,7,24,0,0,0,3,1651
7,2,9,0,0,0,3,1652
1,1,2,0,0,0,3,1653
1,0,1,0,0,0,3,1654
1,1,2,0,0,0,3,1655
1,0,1,0,0,0,3,1656
3,2,5,0,0,0,3,1657
0,0,0,0,0,0,3,1658
7,2,9,0,0,0,3,1659
1,2,3,0,0,0,3,1660
1,0,1,0,0,0,3,1661
2,0,2,0,0,0,3,1662
0,0,0,0,0,0,3,1663
2,0,2,0,0,0,3,1664
7,8,15,1,0,1,3,1665
2,0,2,1,0,1,3,1666
0,0,0,0,0,0,3,1667
4,1,5,0,0,0,3,1668
6,2,8,0,0,0,3,1669
6,2,8,0,0,0,3,1670
1,0,1,0,0,0,3,1671
0,0,0,0,0,0,3,1672
5,2,7,0,0,0,3,1673
5,2,7,0,0,0,3,1674
13,5,18,0,0,0,3,1675
1,0,1,0,0,0,3,1676
5,7,12,0,0,0,3,1677
2,0,2,0,0,0,3,1678
8,3,11,0,0,0,3,1679
0,0,0,0,0,0,3,1680
2,2,4,0,0,0,3,1681
1,2,3,0,0,0,3,1682
0,4,4,0,0,0,3,1683
53,84,137,0,0,0,3,1684
15,77,92,0,0,0,3,1685
1,2,3,0,0,0,3,1686
0,2,2,0,0,0,3,1687
62,49,111,0,0,0,3,1688
1,1,2,0,0,0,3,1689
0,1,1,0,0,0,3,1690
0,0,0,0,0,0,3,1691
9,3,12,0,0,0,3,1692
1,2,3,0,0,0,3,1693
1,2,3,0,0,0,3,1694
70,98,168,0,0,0,3,1695
0,0,0,0,0,0,3,1696
1,0,1,0,0,0,3,1697
2,0,2,0,0,0,3,1698
0,2,2,0,0,0,3,1699
7,11,18,0,0,0,3,1700
1,1,2,0,0,0,3,1701
0,4,4,0,0,0,3,1702
1,1,2,0,0,0,3,1703
121,65,186,0,0,0,3,1704
5,4,9,0,0,0,3,1705
3,2,5,0,0,0,3,1706
0,0,0,0,0,0,3,1707
17,16,33,1,0,1,3,1708
3,5,8,0,0,0,3,1709
0,2,2,0,0,0,3,1710
9,2,11,2,0,2,3,1711
2,1,3,0,0,0,3,1712
2,0,2,0,0,0,3,1713
2,0,2,0,0,0,3,1714
3,0,3,0,0,0,3,1715
74,36,110,0,0,0,3,1716
0,0,0,0,0,0,3,1717
0,1,1,0,0,0,3,1718
0,2,2,0,0,0,3,1719
7,2,9,0,0,0,3,1720
2,1,3,0,0,0,3,1721
10,21,31,0,0,0,3,1722
0,0,0,0,0,0,3,1723
6,1,7,2,0,2,3,1724
2,1,3,0,0,0,3,1725
3,2,5,0,0,0,3,1726
6,2,8,0,0,0,3,1727
33,8,41,0,0,0,3,1728
2,3,5,0,0,0,3,1729
0,0,0,0,0,0,3,1730
1,1,2,0,0,0,3,1731
0,0,0,0,0,0,3,1732
1,1,2,0,0,0,3,1733
2,0,2,0,0,0,3,1734
1,0,1,0,0,0,3,1735
2,2,4,0,0,0,3,1736
2,0,2,0,0,0,3,1737
4,3,7,0,0,0,3,1738
2,1,3,0,0,0,3,1739
0,1,1,0,0,0,3,1740
7,2,9,0,0,0,3,1741
6,2,8,0,0,0,3,1742
1,0,1,0,0,0,3,1743
1,0,1,0,0,0,3,1744
0,0,0,0,0,0,3,1745
1,0,1,0,0,0,3,1746
0,0,0,0,0,0,3,1747
0,1,1,0,0,0,3,1748
0,3,3,0,0,0,3,1749
0,1,1,0,0,0,3,1750
2,1,3,0,0,0,3,1751
0,0,0,0,0,0,3,1752
7,7,14,0,0,0,3,1753
109,131,240,0,0,0,3,1754
3,4,7,0,1,1,3,1755
1,1,2,0,0,0,3,1756
0,1,1,0,1,1,3,1757
2,0,2,0,0,0,3,1758
5,8,13,0,0,0,3,1759
3,0,3,0,0,0,3,1760
6,2,8,0,0,0,3,1761
0,0,0,0,0,0,3,1762
1,2,3,0,0,0,3,1763
2,2,4,0,0,0,3,1764
0,1,1,0,0,0,3,1765
3,1,4,0,0,0,3,1766
2,0,2,1,0,1,3,1767
0,1,1,0,0,0,3,1768
0,0,0,0,0,0,3,1769
4,0,4,0,0,0,3,1770
10,12,22,0,0,0,3,1771
4,0,4,0,0,0,3,1772
0,2,2,0,0,0,3,1773
1,1,2,0,0,0,3,1774
12,25,37,0,0,0,3,1775
9,8,17,0,0,0,3,1776
4,1,5,0,0,0,3,1777
0,1,1,0,0,0,3,1778
3,0,3,0,0,0,3,1779
2,0,2,0,0,0,3,1780
1,1,2,0,0,0,3,1781
3,0,3,0,0,0,3,1782
1,0,1,0,0,0,3,1783
5,3,8,0,0,0,3,1784
35,13,48,0,1,1,3,1785
1,3,4,0,0,0,3,1786
7,2,9,0,0,0,3,1787
1,0,1,0,0,0,3,1788
0,1,1,0,0,0,3,1789
3,2,5,0,0,0,3,1790
0,4,4,0,0,0,3,1791
1,1,2,0,0,0,3,1792
0,0,0,0,0,0,3,1793
2,2,4,1,0,1,3,1794
0,0,0,0,0,0,3,1795
151,60,211,1,0,1,3,1796
4,0,4,0,0,0,3,1797
0,0,0,0,0,0,3,1798
22,3,25,1,0,1,3,1799
20,9,29,0,0,0,3,1800
1,3,4,0,0,0,3,1801
1,1,2,0,0,0,3,1802
6,1,7,0,0,0,3,1803
3,2,5,0,0,0,3,1804
16,4,20,0,1,1,3,1805
0,0,0,0,0,0,3,1806
5,4,9,0,0,0,3,1807
9,6,15,0,0,0,3,1808
0,0,0,0,0,0,3,1809
1,0,1,0,0,0,3,1810
0,1,1,0,0,0,3,1811
0,0,0,0,0,0,3,1812
0,2,2,0,0,0,3,1813
6,18,24,0,0,0,3,1814
0,1,1,0,0,0,3,1815
6,7,13,0,0,0,3,1816
1,0,1,0,0,0,3,1817
3,1,4,0,0,0,3,1818
3,5,8,0,0,0,3,1819
1,3,4,0,0,0,3,1820
9,18,27,1,0,1,3,1821
0,5,5,0,0,0,3,1822
75,33,108,0,0,0,3,1823
5,1,6,0,0,0,3,1824
6,1,7,0,0,0,3,1825
8,3,11,0,0,0,3,1826
0,3,3,0,0,0,3,1827
5,1,6,0,0,0,3,1828
1,0,1,1,0,1,3,1829
11,9,20,0,0,0,3,1830
0,1,1,0,0,0,3,1831
1,0,1,0,0,0,3,1832
0,0,0,0,0,0,3,1833
5,2,7,0,0,0,3,1834
2,0,2,0,0,0,3,1835
4,1,5,0,0,0,3,1836
1,0,1,0,0,0,3,1837
2,0,2,0,0,0,3,1838
1,1,2,0,0,0,3,1839
16,12,28,0,0,0,3,1840
5,2,7,0,0,0,3,1841
1,4,5,0,0,0,3,1842
11,8,19,0,1,1,3,1843
0,0,0,0,0,0,3,1844
5,6,11,0,0,0,3,1845
0,1,1,0,0,0,3,1846
0,1,1,0,0,0,3,1847
5,0,5,0,0,0,3,1848
31,12,43,0,0,0,3,1849
1,0,1,0,0,0,3,1850
2,0,2,0,0,0,3,1851
0,0,0,0,0,0,3,1852
3,1,4,0,0,0,3,1853
7,4,11,0,0,0,3,1854
3,2,5,0,0,0,3,1855
4,0,4,0,0,0,3,1856
3,3,6,0,0,0,3,1857
10,5,15,2,0,2,3,1858
0,1,1,0,0,0,3,1859
0,0,0,0,0,0,3,1860
0,0,0,0,0,0,3,1861
1,0,1,0,0,0,3,1862
0,0,0,0,0,0,3,1863
2,0,2,0,0,0,3,1864
0,0,0,0,0,0,3,1865
1,0,1,0,0,0,3,1866
2,2,4,0,0,0,3,1867
3,1,4,0,0,0,3,1868
1,0,1,0,0,0,3,1869
19,35,54,0,0,0,3,1870
0,0,0,0,0,0,3,1871
8,3,11,0,0,0,3,1872
4,0,4,0,0,0,3,1873
2,1,3,0,0,0,3,1874
5,1,6,0,0,0,3,1875
1,0,1,0,0,0,3,1876
0,1,1,0,0,0,3,1877
1,1,2,0,0,0,3,1878
4,6,10,0,0,0,3,1879
6,1,7,0,0,0,3,1880
1,3,4,0,0,0,3,1881
4,0,4,0,0,0,3,1882
0,1,1,0,0,0,3,1883
20,11,31,0,0,0,3,1884
1,0,1,0,0,0,3,1885
0,1,1,0,0,0,3,1886
27,8,35,1,1,2,3,1887
12,7,19,0,0,0,3,1888
6,3,9,0,0,0,3,1889
0,0,0,0,0,0,3,1890
7,2,9,1,0,1,3,1891
7,2,9,0,0,0,3,1892
2,3,5,0,0,0,3,1893
7,1,8,0,0,0,3,1894
2,0,2,0,0,0,3,1895
6,21,27,0,0,0,3,1896
8,1,9,1,0,1,3,1897
1,1,2,0,0,0,3,1898
1,3,4,0,0,0,3,1899
4,3,7,0,0,0,3,1900
4,3,7,0,0,0,3,1901
0,0,0,0,0,0,3,1902
0,0,0,0,0,0,3,1903
11,13,24,0,0,0,3,1904
1,0,1,0,0,0,3,1905
3,1,4,0,0,0,3,1906
4,0,4,0,0,0,3,1907
1,6,7,0,0,0,3,1908
1,1,2,0,0,0,3,1909
0,1,1,0,0,0,3,1910
2,3,5,0,0,0,3,1911
2,0,2,0,0,0,3,1912
6,1,7,0,1,1,3,1913
11,0,11,0,0,0,3,1914
5,0,5,0,0,0,3,1915
3,0,3,0,0,0,3,1916
3,1,4,1,0,1,3,1917
4,12,16,0,0,0,3,1918
59,23,82,2,0,2,3,1919
1,1,2,0,0,0,3,1920
2,5,7,0,0,0,3,1921
3,0,3,0,0,0,3,1922
16,9,25,0,0,0,3,1923
65,45,110,0,0,0,3,1924
7,2,9,0,0,0,3,1925
1,2,3,0,0,0,3,1926
19,10,29,0,0,0,3,1927
2,0,2,0,0,0,3,1928
3,2,5,0,0,0,3,1929
3,0,3,0,0,0,3,1930
5,2,7,0,0,0,3,1931
10,3,13,0,0,0,3,1932
13,5,18,0,0,0,3,1933
1,4,5,0,0,0,3,1934
1,0,1,0,0,0,3,1935
4,4,8,0,0,0,3,1936
3,1,4,0,0,0,3,1937
10,3,13,0,0,0,3,1938
6,10,16,0,0,0,3,1939
4,2,6,0,0,0,3,1940
4,4,8,0,0,0,3,1941
15,4,19,0,0,0,3,1942
4,2,6,0,0,0,3,1943
13,5,18,0,1,1,3,1944
0,4,4,0,1,1,3,1945
2,4,6,0,0,0,3,1946
2,4,6,0,0,0,3,1947
7,6,13,0,0,0,3,1948
1,4,5,0,0,0,3,1949
11,10,21,0,1,1,3,1950
38,29,67,1,0,1,3,1951
15,11,26,0,0,0,3,1952
0,0,0,0,0,0,3,1953
0,0,0,0,0,0,3,1954
1,1,2,0,0,0,3,1955
3,4,7,0,0,0,3,1956
7,2,9,0,0,0,3,1957
2,5,7,0,0,0,3,1958
2,1,3,0,0,0,3,1959
2,0,2,0,0,0,3,1960
1,1,2,0,0,0,3,1961
1,0,1,0,0,0,3,1962
2,4,6,0,0,0,3,1963
2,1,3,0,0,0,3,1964
0,0,0,0,0,0,3,1965
11,5,16,1,0,1,3,1966
1,0,1,0,0,0,3,1967
1,0,1,0,0,0,3,1968
3,5,8,0,0,0,3,1969
0,2,2,0,0,0,3,1970
0,0,0,0,0,0,3,1971
80,23,103,0,1,1,3,1972
6,0,6,0,0,0,3,1973
6,3,9,0,0,0,3,1974
0,0,0,0,0,0,3,1975
7,0,7,0,0,0,3,1976
2,4,6,0,0,0,3,1977
15,23,38,0,0,0,3,1978
2381,3246,5627,23,39,62,3,1979
1217,2167,3384,8,8,16,3,1980
179,108,287,0,0,0,3,1981
523,1480,2003,11,18,29,3,1982
948,2745,3693,5,20,25,3,1983
30,57,87,0,0,0,3,1984
15,31,46,0,0,0,3,1985
1295,1243,2538,15,12,27,3,1986
2249,5130,7379,15,27,42,3,1987
14,5,19,0,0,0,3,1988
128,62,190,0,0,0,3,1989
328,241,569,1,1,2,3,1990
62,8,70,0,0,0,3,1991
78,94,172,0,0,0,3,1992
74,146,220,1,2,3,3,1993
192,258,450,1,4,5,3,1994
367,286,653,3,3,6,3,1995
62,74,136,0,0,0,3,1996
122,185,307,3,7,10,3,1997
7,14,21,0,0,0,3,1998
6,16,22,0,1,1,3,1999
17,11,28,0,1,1,3,2000
32,2,34,0,0,0,3,2001
4,2,6,0,1,1,3,2002
38,4,42,0,0,0,3,2003
12,7,19,0,0,0,3,2004
3,6,9,0,0,0,3,2005
0,2,2,0,0,0,3,2006
0,0,0,0,0,0,3,2007
2,1,3,0,1,1,3,2008
19,14,33,1,1,2,3,2009
3,3,6,0,1,1,3,2010
0,2,2,0,1,1,3,2011
1,0,1,0,0,0,3,2012
1,6,7,0,1,1,3,2013
3210,3117,6327,14,6,20,3,2014
463,510,973,5,2,7,3,2015
248,190,438,2,0,2,3,2016
221,180,401,2,2,4,3,2017
83,56,139,0,0,0,3,2018
0,0,0,0,0,0,3,2019
14,9,23,0,0,0,3,2020
60,38,98,0,0,0,3,2021
138,195,333,1,2,3,3,2022
0,0,0,0,0,0,3,2023
192,173,365,5,1,6,3,2024
397,343,740,7,9,16,3,2025
16,6,22,0,1,1,3,2026
11,9,20,0,0,0,3,2027
1,2,3,0,0,0,3,2028
0,2,2,0,0,0,3,2029
129,41,170,0,0,0,3,2030
15,5,20,0,0,0,3,2031
11,7,18,0,0,0,3,2032
1,4,5,0,0,0,3,2033
60,108,168,1,0,1,3,2034
35,21,56,1,0,1,3,2035
20,13,33,0,1,1,3,2036
4,2,6,0,0,0,3,2037
9,6,15,0,0,0,3,2038
6,8,14,0,0,0,3,2039
2,2,4,0,0,0,3,2040
25,12,37,0,0,0,3,2041
2,2,4,0,0,0,3,2042
21,23,44,0,0,0,3,2043
2315,5312,7627,23,56,79,3,2044
70,54,124,0,0,0,3,2045
9,7,16,0,0,0,3,2046
1,2,3,0,0,0,3,2047
2,0,2,0,0,0,3,2048
3,1,4,0,0,0,3,2049
2,2,4,0,0,0,3,2050
0,4,4,0,0,0,3,2051
443,466,909,36,27,63,3,2052
102,89,191,6,2,8,3,2053
112,170,282,9,4,13,3,2054
145,215,360,10,10,20,3,2055
555,395,950,69,16,85,3,2056
25,22,47,0,1,1,3,2057
0,0,0,0,0,0,3,2058
5,1,6,0,0,0,3,2059
1,4,5,0,0,0,3,2060
0,1,1,0,0,0,3,2061
4,0,4,2,0,2,3,2062
14,45,59,0,2,2,3,2063
0,1,1,0,0,0,3,2064
2,2,4,0,0,0,3,2065
13,3,16,0,0,0,3,2066
6,8,14,0,0,0,3,2067
40,106,146,0,2,2,3,2068
12,21,33,0,0,0,3,2069
0,1,1,0,0,0,3,2070
4,4,8,0,0,0,3,2071
1,2,3,0,0,0,3,2072
0,2,2,0,1,1,3,2073
91,413,504,1,10,11,3,2074
1,2,3,0,0,0,3,2075
2,0,2,0,0,0,3,2076
0,0,0,0,0,0,3,2077
0,4,4,0,0,0,3,2078
11,5,16,0,0,0,3,2079
17,36,53,1,0,1,3,2080
6764,12050,18814,46,63,109,3,2081
0,0,0,0,0,0,3,2082
0,1,1,0,0,0,3,2083
0,0,0,0,0,0,3,2084
0,1,1,0,0,0,3,2085
0,0,0,0,0,0,3,2086
0,1,1,0,0,0,3,2087
9,13,22,0,0,0,3,2088
1,0,1,0,0,0,3,2089
2,12,14,0,0,0,3,2090
1,2,3,0,0,0,3,2091
2,4,6,0,0,0,3,2092
0,0,0,0,0,0,3,2093
0,2,2,0,0,0,3,2094
0,0,0,0,0,0,3,2095
0,0,0,0,0,0,3,2096
0,1,1,0,0,0,3,2097
0,0,0,0,0,0,3,2098
0,1,1,0,0,0,3,2099
1,4,5,0,0,0,3,2100
2,0,2,0,0,0,3,2101
0,0,0,0,0,0,3,2102
1,0,1,0,0,0,3,2103
0,0,0,0,0,0,3,2104
3,5,8,0,0,0,3,2105
0,0,0,0,0,0,3,2106
0,1,1,0,0,0,3,2107
1,0,1,0,0,0,3,2108
0,1,1,0,0,0,3,2109
2,3,5,1,1,2,3,2110
5,32,37,0,1,1,3,2111
0,0,0,0,0,0,3,2112
0,0,0,0,0,0,3,2113
1,1,2,0,0,0,3,2114
0,0,0,0,0,0,3,2115
0,0,0,0,0,0,3,2116
2,2,4,0,0,0,3,2117
0,0,0,0,0,0,3,2118
0,0,0,0,0,0,3,2119
1,0,1,0,0,0,3,2120
0,0,0,0,0,0,3,2121
0,1,1,0,0,0,3,2122
0,0,0,0,0,0,3,2123
1,0,1,0,0,0,3,2124
0,2,2,0,0,0,3,2125
0,0,0,0,0,0,3,2126
0,0,0,0,0,0,3,2127
0,0,0,0,0,0,3,2128
0,2,2,0,0,0,3,2129
0,2,2,0,0,0,3,2130
0,0,0,0,0,0,3,2131
0,1,1,0,0,0,3,2132
0,1,1,0,0,0,3,2133
0,0,0,0,0,0,3,2134
0,0,0,0,0,0,3,2135
2,2,4,0,0,0,3,2136
1,0,1,0,0,0,3,2137
0,1,1,0,0,0,3,2138
0,0,0,0,0,0,3,2139
0,0,0,0,0,0,3,2140
40,31,71,0,0,0,3,2141
142,110,252,1,1,2,3,2142
16,5,21,1,0,1,3,2143
5,3,8,0,0,0,3,2144
23,7,30,0,0,0,3,2145
15,4,19,0,0,0,3,2146
48,56,104,1,1,2,3,2147
29,54,83,1,0,1,3,2148
11,32,43,0,0,0,3,2149
257,458,715,2,18,20,3,2150
85,188,273,1,8,9,3,2151
24,57,81,0,1,1,3,2152
49,25,74,2,0,2,3,2153
125,115,240,0,3,3,3,2154
88,89,177,1,0,1,3,2155
13,11,24,0,0,0,3,2156
13,16,29,0,0,0,3,2157
1,6,7,0,0,0,3,2158
11,5,16,0,0,0,3,2159
18,8,26,0,0,0,3,2160
12,17,29,0,0,0,3,2161
77,59,136,1,2,3,3,2162
29,17,46,0,0,0,3,2163
65,154,219,2,1,3,3,2164
38,42,80,0,0,0,3,2165
95,85,180,1,0,1,3,2166
78,45,123,0,0,0,3,2167
52,22,74,0,0,0,3,2168
33,4,37,1,0,1,3,2169
5,1,6,0,0,0,3,2170
8,13,21,0,0,0,3,2171
477,520,997,2,0,2,3,2172
10,4,14,0,0,0,3,2173
11,50,61,0,0,0,3,2174
14,1,15,0,0,0,3,2175
25,7,32,1,0,1,3,2176
3,2,5,0,0,0,3,2177
59,10,69,1,0,1,3,2178
1,0,1,0,0,0,3,2179
1,0,1,0,0,0,3,2180
2,2,4,0,0,0,3,2181
6,3,9,0,0,0,3,2182
2,2,4,0,0,0,3,2183
4,2,6,0,0,0,3,2184
0,1,1,0,0,0,3,2185
8,8,16,0,0,0,3,2186
0,6,6,0,0,0,3,2187
12,7,19,0,0,0,3,2188
4,1,5,0,0,0,3,2189
4,3,7,0,0,0,3,2190
5,7,12,0,0,0,3,2191
3,1,4,0,0,0,3,2192
0,3,3,0,0,0,3,2193
2,7,9,0,0,0,3,2194
10,1,11,0,0,0,3,2195
3,3,6,0,0,0,3,2196
12,6,18,0,0,0,3,2197
47,30,77,1,0,1,3,2198
95,44,139,0,0,0,3,2199
646,244,890,4,1,5,3,2200
89,33,122,0,0,0,3,2201
10,3,13,0,0,0,3,2202
1,0,1,0,0,0,3,2203
